Air temperature,Process temperature,Temperature Diff,Rotational speed,Torque,Power,Tool wear,Target
302.3,311.5,9.199999999999989,1530,42.3,6777.373679999999,21,No Failure
302.2,311.4,9.199999999999989,1539,35.1,5656.859208,24,No Failure
302.3,311.4,9.099999999999966,1845,21.9,4231.263959999999,27,No Failure
302.2,311.4,9.199999999999989,1430,43.1,6454.207759999999,29,No Failure
302.2,311.4,9.199999999999989,2080,19.2,4182.09792,31,No Failure
302.2,311.4,9.199999999999989,1432,45.3,6793.144512,33,No Failure
302.2,311.5,9.300000000000011,1479,39.5,6117.79476,36,No Failure
302.2,311.5,9.300000000000011,1424,45.2,6740.281856,39,No Failure
302.2,311.6,9.400000000000034,1534,37.2,5975.825856,41,No Failure
302.1,311.6,9.5,1701,26.2,4666.9724639999995,46,No Failure
302.2,311.6,9.400000000000034,1462,50.0,7655.031999999999,51,No Failure
302.2,311.7,9.5,1393,42.5,6199.685799999999,53,No Failure
302.3,311.7,9.399999999999977,1453,42.5,6466.721799999999,56,No Failure
302.3,311.8,9.5,1565,37.8,6194.921039999999,59,No Failure
302.3,311.8,9.5,1281,51.7,6935.3647439999995,61,No Failure
302.2,311.7,9.5,1584,36.2,6004.7285759999995,63,No Failure
302.2,311.7,9.5,1466,49.0,7522.45648,66,No Failure
302.2,311.6,9.400000000000034,1386,50.5,7329.66696,69,No Failure
302.2,311.6,9.400000000000034,1383,44.3,6415.869767999999,72,No Failure
302.3,311.6,9.300000000000011,1441,53.9,8133.591927999999,74,No Failure
302.2,311.6,9.400000000000034,1592,37.7,6285.126848,79,No Failure
302.2,311.6,9.400000000000034,1594,36.8,6142.791423999999,82,No Failure
302.2,311.5,9.300000000000011,1482,45.6,7076.893823999999,87,No Failure
302.2,311.6,9.400000000000034,1658,31.4,5451.848864,89,No Failure
302.3,311.7,9.399999999999977,2170,18.2,4135.81168,91,No Failure
302.3,311.7,9.399999999999977,1423,44.6,6646.138576,93,No Failure
302.4,311.8,9.400000000000034,1543,31.1,5025.230056,96,No Failure
302.3,311.8,9.5,1435,44.8,6732.239359999999,98,No Failure
302.4,311.8,9.400000000000034,1320,56.4,7796.19456,100,No Failure
302.4,311.9,9.5,1313,55.7,7658.602952,102,No Failure
302.4,311.8,9.400000000000034,1453,42.1,6405.858536,105,No Failure
302.4,311.8,9.400000000000034,1508,45.7,7216.841632000001,108,No Failure
302.4,311.8,9.400000000000034,1451,42.0,6381.84624,110,No Failure
302.5,311.9,9.399999999999977,1595,34.6,5779.18264,112,No Failure
302.5,311.9,9.399999999999977,1354,49.4,7004.469471999999,117,No Failure
302.5,311.9,9.399999999999977,1265,59.8,7921.753839999999,119,No Failure
302.4,311.9,9.5,1867,25.9,5063.767015999999,121,No Failure
302.5,311.9,9.399999999999977,1497,41.6,6521.458944,123,No Failure
302.5,311.9,9.399999999999977,1347,54.3,7659.440711999999,125,No Failure
302.3,311.7,9.399999999999977,1544,43.2,6984.907776,128,No Failure
302.3,311.7,9.399999999999977,1456,45.4,6922.243327999999,130,No Failure
302.5,311.8,9.300000000000011,1335,52.7,7367.5232399999995,135,No Failure
302.4,311.9,9.5,1452,43.1,6553.503264,137,No Failure
302.4,311.9,9.5,1290,70.0,9456.215999999999,139,PWF
302.4,311.8,9.400000000000034,1448,43.4,6580.939903999999,141,No Failure
302.3,311.7,9.399999999999977,1611,38.6,6511.971312000001,143,No Failure
302.2,311.7,9.5,1556,38.6,6289.6507520000005,145,No Failure
302.2,311.7,9.5,1413,46.5,6880.575239999999,147,No Failure
302.2,311.6,9.400000000000034,1545,35.9,5808.347159999999,152,No Failure
302.2,311.7,9.5,1330,54.6,7604.55696,154,No Failure
302.2,311.9,9.699999999999989,1596,38.0,6351.0585599999995,156,No Failure
302.2,311.8,9.600000000000023,1618,36.0,6099.73056,158,No Failure
302.2,311.9,9.699999999999989,1597,35.8,5987.114672,160,No Failure
302.3,312.0,9.699999999999989,1354,52.2,7401.483936,165,No Failure
302.3,312.0,9.699999999999989,1746,28.1,5137.835472000001,167,No Failure
302.4,312.0,9.600000000000023,1621,32.5,5516.9114,169,No Failure
302.3,312.0,9.699999999999989,1398,43.3,6339.057647999999,171,No Failure
302.3,311.9,9.599999999999966,1434,51.9,7793.7441119999985,173,No Failure
302.3,311.8,9.5,1443,43.4,6558.215663999999,175,No Failure
302.2,311.7,9.5,1488,44.6,6949.721856,178,No Failure
302.3,311.8,9.5,1475,48.0,7414.1759999999995,180,No Failure
302.3,311.8,9.5,1433,50.3,7548.207127999999,183,No Failure
302.3,311.8,9.5,1557,34.1,5559.972264,185,No Failure
302.4,311.9,9.5,1398,50.1,7334.567856,188,No Failure
302.3,311.8,9.5,1559,34.4,5616.0917119999995,191,No Failure
302.4,311.9,9.5,1422,46.4,6909.509376,194,No Failure
302.3,311.8,9.5,1463,35.7,5469.4313520000005,197,No Failure
302.3,311.7,9.399999999999977,1793,25.3,4750.402888,200,No Failure
302.2,311.6,9.400000000000034,1872,20.4,3999.1311359999995,202,No Failure
302.2,311.7,9.5,1412,44.5,6579.976479999999,204,No Failure
302.3,311.8,9.5,1487,43.2,6727.045247999999,206,No Failure
302.3,311.8,9.5,1369,56.2,8056.926416,208,OSF
302.4,311.8,9.400000000000034,1673,30.1,5273.416456,210,No Failure
302.4,311.9,9.5,1439,36.6,5515.330128,212,No Failure
302.3,311.8,9.5,1574,42.8,7054.693183999999,215,No Failure
302.3,311.7,9.399999999999977,1281,48.8,6546.340415999999,0,No Failure
302.2,311.7,9.5,1653,31.4,5435.407823999999,2,No Failure
302.3,311.7,9.399999999999977,1535,38.3,6156.541159999999,5,No Failure
302.3,311.7,9.399999999999977,1483,40.5,6289.64028,8,No Failure
302.3,311.7,9.399999999999977,1414,47.0,6959.48176,11,No Failure
302.2,311.6,9.400000000000034,1379,42.9,6195.140952,13,No Failure
302.2,311.5,9.300000000000011,1482,42.6,6611.308704,16,No Failure
302.1,311.5,9.399999999999977,1987,20.1,4182.380664,21,No Failure
302.1,311.5,9.399999999999977,1635,31.6,5410.463519999999,23,No Failure
302.1,311.5,9.399999999999977,1533,39.4,6325.108944,26,No Failure
302.2,311.7,9.5,1576,34.0,5611.3164799999995,28,No Failure
302.2,311.8,9.600000000000023,1330,62.4,8690.92224,31,No Failure
302.2,311.8,9.600000000000023,1981,21.8,4522.416976,36,No Failure
302.3,311.8,9.5,1475,42.8,6610.973599999998,38,No Failure
302.3,311.8,9.5,1804,25.0,4722.871999999999,43,No Failure
302.2,311.6,9.400000000000034,1416,54.1,8022.138432,48,No Failure
302.1,311.5,9.399999999999977,1727,27.7,5009.584887999999,50,No Failure
302.1,311.4,9.299999999999955,1391,49.2,7166.743583999999,52,No Failure
302.0,311.5,9.5,1366,52.3,7481.3852959999995,54,No Failure
301.9,311.3,9.400000000000034,1366,55.6,7953.442112,57,No Failure
301.9,311.3,9.400000000000034,1501,40.8,6413.136575999999,59,No Failure
301.8,311.3,9.5,1551,35.8,5814.661775999999,61,No Failure
301.9,311.3,9.400000000000034,1522,35.6,5674.064704,63,No Failure
301.9,311.2,9.300000000000011,1369,49.8,7139.411663999999,66,No Failure
301.8,311.2,9.399999999999977,1334,52.3,7306.1259039999995,68,No Failure
301.8,311.2,9.399999999999977,1451,39.4,5986.779568,70,No Failure
301.7,311.2,9.5,1589,37.9,6306.563031999999,75,No Failure
301.7,311.3,9.600000000000023,1708,30.5,5455.28368,77,No Failure
301.7,311.2,9.5,1413,42.6,6303.494736,79,No Failure
301.6,311.2,9.599999999999966,1415,46.5,6890.3142,82,No Failure
301.7,311.3,9.600000000000023,1421,45.9,6830.246808,85,No Failure
301.7,311.3,9.600000000000023,1348,51.0,7199.2905599999995,87,No Failure
301.6,311.2,9.599999999999966,1408,42.9,6325.4231039999995,89,No Failure
301.6,311.2,9.599999999999966,1525,43.7,6978.8026,91,No Failure
301.6,311.3,9.699999999999989,1706,29.9,5341.704367999999,93,No Failure
301.6,311.2,9.599999999999966,1395,46.8,6836.749919999998,95,No Failure
301.5,311.1,9.600000000000023,1602,34.3,5754.217392,100,No Failure
301.6,311.1,9.5,1907,21.5,4293.57236,102,No Failure
301.6,311.1,9.5,1325,49.2,6826.696800000001,104,No Failure
301.6,311.1,9.5,1408,44.4,6546.591743999999,106,No Failure
301.7,311.1,9.400000000000034,1489,41.4,6455.422511999999,108,No Failure
301.6,311.1,9.5,1680,29.2,5137.144319999999,111,No Failure
301.7,311.2,9.5,1517,42.4,6735.6741759999995,113,No Failure
301.7,311.1,9.400000000000034,1618,36.7,6218.336432,115,No Failure
301.7,311.1,9.400000000000034,1455,39.8,6064.230479999999,118,No Failure
301.8,311.1,9.300000000000011,1543,36.4,5881.619744,120,No Failure
301.8,311.1,9.300000000000011,1399,41.8,6123.837103999999,125,No Failure
301.7,311.1,9.400000000000034,1469,37.2,5722.612896,128,No Failure
301.7,311.2,9.5,1521,36.7,5845.543704,130,No Failure
301.7,311.3,9.600000000000023,1584,38.8,6436.007423999999,132,No Failure
301.8,311.5,9.699999999999989,1443,43.3,6543.104567999999,134,No Failure
301.8,311.5,9.699999999999989,1416,49.0,7265.8924799999995,136,No Failure
301.7,311.2,9.5,1563,34.5,5646.86892,139,No Failure
301.8,311.3,9.5,1542,40.1,6475.277424,142,No Failure
301.8,311.3,9.5,1624,31.6,5374.062848,145,No Failure
301.8,311.3,9.5,1471,44.2,6808.705904,148,No Failure
301.9,311.5,9.600000000000023,1492,40.8,6374.683392,150,No Failure
301.9,311.4,9.5,1465,39.9,6121.25052,153,No Failure
301.7,311.1,9.400000000000034,1399,55.1,8072.330728000001,156,No Failure
301.6,311.0,9.399999999999977,1431,42.6,6383.794032,158,No Failure
301.5,310.9,9.399999999999977,1600,39.0,6534.527999999999,160,No Failure
301.5,310.8,9.300000000000011,1593,34.5,5755.25412,162,No Failure
301.5,310.9,9.399999999999977,1469,44.7,6876.365495999999,164,No Failure
301.5,310.8,9.300000000000011,1413,44.6,6599.433456,166,No Failure
301.4,310.8,9.400000000000034,1490,38.0,5929.2464,168,No Failure
301.5,310.9,9.399999999999977,1671,31.1,5442.099432,170,No Failure
301.5,310.9,9.399999999999977,1365,46.5,6646.8402,172,No Failure
301.4,310.9,9.5,1557,39.3,6407.8272719999995,174,No Failure
301.4,310.9,9.5,1440,45.4,6846.17472,177,No Failure
301.4,310.9,9.5,1489,38.9,6065.602311999999,179,No Failure
301.4,311.0,9.600000000000023,1733,25.7,4664.029831999999,182,No Failure
301.3,311.0,9.699999999999989,1580,36.6,6055.748159999999,184,No Failure
301.3,311.0,9.699999999999989,1856,21.9,4256.491007999999,189,No Failure
301.3,311.1,9.800000000000011,1454,40.3,6136.194063999999,191,No Failure
301.4,311.1,9.700000000000045,1495,36.3,5682.997319999999,193,No Failure
301.2,311.0,9.800000000000011,1761,29.1,5366.386872,195,No Failure
301.3,311.0,9.699999999999989,1402,47.5,6973.828399999999,197,No Failure
301.2,311.0,9.800000000000011,1670,33.0,5771.1192,200,No Failure
301.3,311.0,9.699999999999989,1582,35.6,5897.746624,202,No Failure
301.3,311.0,9.699999999999989,1542,35.1,5667.886224,204,No Failure
301.3,311.0,9.699999999999989,1539,36.9,5946.954551999999,206,No Failure
301.3,311.0,9.699999999999989,1418,41.9,6221.8550239999995,208,No Failure
301.3,311.1,9.800000000000011,1723,27.6,4979.938656,210,No Failure
301.3,311.1,9.800000000000011,1303,49.2,6713.347872,212,No Failure
301.3,311.0,9.699999999999989,1463,50.2,7690.909072,214,No Failure
301.2,311.0,9.800000000000011,1544,39.3,6354.325824,217,No Failure
301.2,311.0,9.800000000000011,1596,37.2,6217.352064,219,No Failure
301.3,311.1,9.800000000000011,1413,42.0,6214.713119999999,221,No Failure
301.3,311.1,9.800000000000011,1492,41.2,6437.180288,223,No Failure
301.3,311.1,9.800000000000011,1624,40.9,6955.669951999998,0,No Failure
301.3,311.1,9.800000000000011,1504,39.1,6158.206208,2,No Failure
301.2,311.1,9.900000000000034,1574,34.3,5653.6443039999995,4,No Failure
301.3,311.2,9.899999999999977,1438,42.4,6384.904063999999,7,No Failure
301.3,311.3,10.0,1474,50.7,7825.9140959999995,10,No Failure
301.3,311.2,9.899999999999977,1675,32.1,5630.5326,12,No Failure
301.3,311.2,9.899999999999977,1457,44.5,6789.678279999999,14,No Failure
301.3,311.3,10.0,1434,49.8,7478.390304,16,No Failure
301.3,311.2,9.899999999999977,1668,30.1,5257.656096,18,No Failure
301.2,311.1,9.900000000000034,1550,39.7,6443.9452,20,No Failure
301.3,311.1,9.800000000000011,1834,25.4,4878.234592,22,No Failure
301.4,311.2,9.800000000000011,1476,36.5,5641.68528,25,No Failure
301.4,311.2,9.800000000000011,1541,36.3,5857.858775999999,28,No Failure
301.3,311.1,9.800000000000011,1581,30.9,5115.875687999999,31,No Failure
301.3,311.1,9.800000000000011,1678,30.7,5394.608912,34,No Failure
301.4,311.2,9.800000000000011,1355,50.6,7179.9173599999995,37,No Failure
301.5,311.2,9.699999999999989,1700,28.8,5127.0912,39,No Failure
301.4,311.1,9.700000000000045,1462,37.1,5680.033744,41,No Failure
301.4,311.2,9.800000000000011,1727,26.5,4792.56316,43,No Failure
301.4,311.3,9.900000000000034,1674,33.3,5837.5326239999995,46,No Failure
301.4,311.3,9.900000000000034,1397,42.3,6188.229431999999,48,No Failure
301.4,311.3,9.900000000000034,2323,15.9,3867.906504,50,No Failure
301.4,311.2,9.800000000000011,1434,47.6,7148.019648,52,No Failure
301.3,311.1,9.800000000000011,1560,35.3,5766.720959999999,55,No Failure
301.2,311.0,9.800000000000011,1573,32.8,5402.965567999999,57,No Failure
301.2,310.9,9.699999999999989,1798,22.3,4198.790288,59,No Failure
301.2,311.0,9.800000000000011,1567,35.1,5759.778024,64,No Failure
301.2,310.9,9.699999999999989,1416,53.3,7903.511616,66,No Failure
301.2,310.9,9.699999999999989,1424,45.2,6740.281856,68,No Failure
301.2,310.9,9.699999999999989,1598,35.9,6007.597903999999,71,No Failure
301.3,310.9,9.599999999999966,1760,23.9,4404.94208,76,No Failure
301.3,311.0,9.699999999999989,1348,44.5,6281.73392,78,No Failure
301.3,311.0,9.699999999999989,1542,33.6,5425.668864,80,No Failure
301.3,310.9,9.599999999999966,1566,33.1,5428.119312000001,82,No Failure
301.3,311.0,9.699999999999989,1554,47.7,7762.453775999999,84,No Failure
301.4,311.0,9.600000000000023,1470,40.6,6249.899039999999,86,No Failure
301.4,311.1,9.700000000000045,1758,25.4,4676.083103999999,88,No Failure
301.4,311.0,9.600000000000023,1486,36.5,5679.908079999999,91,No Failure
301.5,311.1,9.600000000000023,1402,40.0,5872.6975999999995,94,No Failure
301.5,311.1,9.600000000000023,1459,45.1,6890.670248,97,No Failure
301.5,311.0,9.5,1494,45.3,7087.261103999999,99,No Failure
301.5,311.1,9.600000000000023,1731,27.9,5057.441927999999,101,No Failure
301.5,311.1,9.600000000000023,2076,18.7,4065.3560639999996,103,No Failure
301.5,311.1,9.600000000000023,2055,16.8,3615.35328,105,No Failure
301.5,311.1,9.600000000000023,1469,49.5,7614.767159999999,107,No Failure
301.5,311.0,9.5,1504,42.6,6709.4522879999995,109,No Failure
301.5,311.1,9.600000000000023,1396,43.5,6359.22672,112,No Failure
301.5,311.1,9.600000000000023,1660,33.8,5875.629759999999,115,No Failure
301.5,311.0,9.5,1577,39.7,6556.194568,118,No Failure
301.5,311.1,9.600000000000023,1426,52.1,7780.130512,121,No Failure
301.5,311.1,9.600000000000023,1458,41.4,6321.024863999999,123,No Failure
301.4,311.0,9.600000000000023,1533,45.8,7352.537807999999,125,No Failure
301.4,311.0,9.600000000000023,1701,28.4,5058.855647999999,127,No Failure
301.5,311.1,9.600000000000023,1434,49.6,7448.356608,129,No Failure
301.4,311.1,9.700000000000045,1952,22.7,4640.185088,131,No Failure
301.4,311.1,9.700000000000045,1469,36.9,5676.462791999999,133,No Failure
301.4,311.1,9.700000000000045,1800,26.0,4900.896,135,No Failure
301.3,311.1,9.800000000000011,1438,43.0,6475.25648,137,No Failure
301.3,311.1,9.800000000000011,1647,28.2,4863.762288,140,No Failure
301.4,311.1,9.700000000000045,1494,41.9,6555.325392,142,No Failure
301.4,311.1,9.700000000000045,1445,41.4,6264.664559999999,144,No Failure
301.5,311.1,9.600000000000023,1507,38.6,6091.583344,149,No Failure
301.4,311.0,9.600000000000023,1234,55.8,7210.725984,152,No Failure
301.4,311.0,9.600000000000023,1634,32.6,5578.266848,155,No Failure
301.4,311.0,9.600000000000023,1334,53.3,7445.822383999999,157,No Failure
301.4,311.1,9.700000000000045,1472,44.5,6859.57888,159,No Failure
301.3,311.0,9.699999999999989,1410,52.7,7781.429039999999,161,No Failure
301.2,310.9,9.699999999999989,1597,37.9,6338.314135999999,164,No Failure
301.2,310.9,9.699999999999989,1460,46.7,7140.019039999999,166,No Failure
301.1,310.8,9.699999999999989,1274,55.7,7431.119696,169,No Failure
301.0,310.7,9.699999999999989,1517,40.2,6386.181648,171,No Failure
301.0,310.7,9.699999999999989,1300,57.2,7786.9792,174,No Failure
300.9,310.6,9.700000000000045,1686,27.7,4890.6543839999995,176,No Failure
300.9,310.7,9.800000000000011,1485,41.0,6375.8772,181,No Failure
301.0,310.7,9.699999999999989,1464,45.8,7021.601663999999,184,No Failure
300.9,310.6,9.700000000000045,1598,35.4,5923.926624,186,No Failure
300.9,310.5,9.600000000000023,1894,21.9,4343.638991999999,188,No Failure
300.8,310.5,9.699999999999989,1330,59.0,8217.3784,190,No Failure
300.8,310.5,9.699999999999989,1582,31.1,5152.244944,193,No Failure
300.7,310.3,9.600000000000023,1533,35.6,5715.073056,198,No Failure
300.8,310.4,9.599999999999966,1419,46.4,6894.932351999999,200,No Failure
300.8,310.3,9.5,1526,36.3,5800.838735999999,205,No Failure
300.7,310.2,9.5,1364,65.3,9327.326624,208,TWF
300.8,310.3,9.5,1458,43.4,6626.388383999999,0,No Failure
300.8,310.4,9.599999999999966,1288,64.0,8632.27904,3,No Failure
300.7,310.3,9.600000000000023,1659,29.8,5177.168304,6,No Failure
300.7,310.2,9.5,1479,52.3,8100.2700239999995,9,No Failure
300.7,310.3,9.600000000000023,1592,36.0,6001.71264,14,No Failure
300.6,310.2,9.599999999999966,1532,38.7,6208.681248,16,No Failure
300.6,310.2,9.599999999999966,1555,41.9,6822.97924,19,No Failure
300.6,310.2,9.599999999999966,1341,52.6,7386.5927520000005,21,No Failure
300.6,310.1,9.5,1541,42.0,6777.68784,23,No Failure
300.6,310.3,9.699999999999989,1414,50.6,7492.5484480000005,25,No Failure
300.5,310.2,9.699999999999989,1764,25.9,4784.4054719999995,27,No Failure
300.5,310.3,9.800000000000011,1336,57.1,7988.6280320000005,29,No Failure
300.5,310.3,9.800000000000011,1435,43.3,6506.829559999999,31,No Failure
300.4,310.3,9.900000000000034,1537,35.0,5633.412399999999,33,No Failure
300.3,310.2,9.899999999999977,1369,48.8,6996.049983999999,36,No Failure
300.2,310.1,9.900000000000034,1619,31.3,5306.654584,38,No Failure
300.2,310.1,9.900000000000034,1440,51.1,7705.716479999999,41,No Failure
300.2,310.1,9.900000000000034,1649,30.5,5266.84004,43,No Failure
300.2,310.1,9.900000000000034,1550,38.7,6281.6292,45,No Failure
300.3,310.2,9.899999999999977,1471,45.2,6962.749023999999,48,No Failure
300.3,310.3,10.0,1483,51.6,8013.467616,50,No Failure
300.3,310.4,10.099999999999966,1336,54.4,7610.882047999999,52,No Failure
300.5,310.5,10.0,1515,36.6,5806.61928,54,No Failure
300.5,310.5,10.0,1373,47.4,6815.198543999999,56,No Failure
300.6,310.5,9.899999999999977,1454,51.2,7795.859456,58,No Failure
300.5,310.5,10.0,1646,34.5,5946.73464,63,No Failure
300.5,310.4,9.899999999999977,1548,37.3,6046.574687999999,65,No Failure
300.6,310.5,9.899999999999977,1462,41.3,6323.056431999999,68,No Failure
300.5,310.4,9.899999999999977,1702,33.1,5899.526864,71,No Failure
300.5,310.5,10.0,1409,60.9,8985.824231999999,73,No Failure
300.6,310.6,10.0,1427,52.8,7890.191231999998,75,No Failure
300.6,310.7,10.099999999999966,1438,48.5,7303.486959999999,78,No Failure
300.7,310.7,10.0,1450,43.4,6590.0296,80,No Failure
300.7,310.7,10.0,1541,41.3,6664.726375999999,82,No Failure
300.7,310.6,9.900000000000034,1484,38.0,5905.370239999999,84,No Failure
300.8,310.8,10.0,1415,44.5,6593.9565999999995,87,No Failure
300.7,310.8,10.100000000000023,1496,46.4,7269.075967999999,90,No Failure
300.7,310.8,10.100000000000023,1465,45.2,6934.348959999999,92,No Failure
300.7,310.8,10.100000000000023,2113,18.5,4093.55716,95,No Failure
300.7,310.8,10.100000000000023,1506,44.0,6939.16608,97,No Failure
300.7,310.8,10.100000000000023,1689,28.9,5111.603112,100,No Failure
300.7,310.9,10.199999999999989,1650,29.4,5079.9672,102,No Failure
300.7,310.8,10.100000000000023,1563,33.8,5532.294767999999,104,No Failure
300.7,310.9,10.199999999999989,1486,38.9,6053.381488,106,No Failure
300.8,310.9,10.099999999999966,1732,25.7,4661.338528,109,No Failure
300.7,310.8,10.100000000000023,1653,31.6,5470.028256,111,No Failure
300.7,310.9,10.199999999999989,1535,37.1,5963.646919999999,113,No Failure
300.7,310.9,10.199999999999989,1637,37.2,6377.071008,115,No Failure
300.6,310.8,10.199999999999989,1533,38.5,6180.626759999999,117,No Failure
300.6,310.8,10.199999999999989,1378,51.2,7388.3729920000005,119,No Failure
300.5,310.7,10.199999999999989,1606,33.5,5634.04072,121,No Failure
300.3,310.7,10.399999999999977,1539,32.3,5205.599783999999,123,No Failure
300.5,310.8,10.300000000000011,1728,26.3,4759.147008,125,No Failure
300.4,310.7,10.300000000000011,1656,36.3,6295.012416,127,No Failure
300.5,310.8,10.300000000000011,1631,30.5,5209.34876,132,No Failure
300.5,310.9,10.399999999999977,1447,46.5,7046.137559999999,137,No Failure
300.4,310.8,10.400000000000034,1396,49.3,7207.123616,142,No Failure
300.4,310.8,10.400000000000034,1390,52.5,7641.941999999999,144,No Failure
300.4,310.8,10.400000000000034,1348,56.0,7905.103359999999,146,No Failure
300.4,310.8,10.400000000000034,1491,35.9,5605.336968,148,No Failure
300.4,310.8,10.400000000000034,1520,37.6,5984.957439999999,151,No Failure
300.5,310.8,10.300000000000011,1509,33.0,5214.74184,153,No Failure
300.5,310.8,10.300000000000011,1445,46.6,7051.53064,155,No Failure
300.5,310.8,10.300000000000011,1354,51.8,7344.767583999999,157,No Failure
300.5,310.7,10.199999999999989,1488,39.4,6139.4403839999995,159,No Failure
300.5,310.7,10.199999999999989,1654,28.6,4953.716768,161,No Failure
300.5,310.6,10.100000000000023,1378,51.5,7431.664239999999,166,No Failure
300.6,310.7,10.099999999999966,1750,30.6,5607.755999999999,171,No Failure
300.5,310.6,10.100000000000023,1448,46.3,7020.680127999999,173,No Failure
300.6,310.7,10.099999999999966,1501,45.3,7120.467816,175,No Failure
300.6,310.7,10.099999999999966,1654,32.0,5542.6201599999995,180,No Failure
300.7,310.7,10.0,1347,46.5,6559.18956,183,No Failure
300.7,310.8,10.100000000000023,1486,37.1,5773.276432,186,No Failure
300.8,310.8,10.0,1466,45.2,6939.082304,188,No Failure
300.7,310.8,10.100000000000023,1346,52.0,7329.562239999999,193,No Failure
300.7,310.7,10.0,1314,42.4,5834.328192,198,No Failure
300.6,310.7,10.099999999999966,1440,52.5,7916.831999999999,200,No Failure
300.7,310.8,10.100000000000023,1608,39.5,6651.39552,202,No Failure
300.7,310.8,10.100000000000023,1296,58.2,7898.736383999999,204,No Failure
300.7,310.7,10.0,1507,46.1,7275.181143999999,209,No Failure
300.7,310.7,10.0,1343,51.6,7256.970336,211,No Failure
300.7,310.7,10.0,1416,40.4,5990.654208,214,No Failure
300.7,310.6,9.900000000000034,1288,47.2,6366.305792,216,No Failure
300.7,310.6,9.900000000000034,1407,42.4,6247.260095999999,218,No Failure
300.6,310.4,9.799999999999955,1608,39.2,6600.878592,221,No Failure
300.6,310.3,9.699999999999989,1920,22.3,4483.691519999999,223,No Failure
300.5,310.2,9.699999999999989,1386,48.2,6995.840544,225,No Failure
300.5,310.2,9.699999999999989,1571,34.6,5692.2231520000005,228,No Failure
300.4,310.2,9.800000000000011,1613,36.9,6232.902983999999,231,No Failure
300.4,310.2,9.800000000000011,1671,30.5,5337.10716,234,TWF
300.4,310.2,9.800000000000011,1431,43.2,6473.706624,0,No Failure
300.4,310.2,9.800000000000011,1380,47.3,6835.493279999999,5,No Failure
300.5,310.3,9.800000000000011,1683,31.5,5551.67844,8,No Failure
300.4,310.2,9.800000000000011,1529,36.2,5796.231056,10,No Failure
300.5,310.4,9.899999999999977,1761,26.5,4886.91588,12,No Failure
300.6,310.5,9.899999999999977,1570,38.3,6296.918319999999,14,No Failure
300.6,310.5,9.899999999999977,2156,18.0,4063.97376,16,No Failure
300.7,310.6,9.900000000000034,1349,54.5,7699.06676,19,No Failure
300.7,310.7,10.0,1431,39.3,5889.274775999999,22,No Failure
300.6,310.6,10.0,1931,22.0,4448.71504,24,No Failure
300.7,310.7,10.0,1428,43.4,6490.042943999999,26,No Failure
300.8,310.8,10.0,1564,36.2,5928.911296,31,No Failure
300.8,310.9,10.099999999999966,1425,44.0,6565.9439999999995,33,No Failure
300.7,310.8,10.100000000000023,1597,30.5,5100.75412,38,No Failure
300.8,310.8,10.0,1618,32.8,5557.532287999999,40,No Failure
300.8,310.8,10.0,1520,38.0,6048.6272,45,No Failure
300.7,310.7,10.0,1425,45.3,6759.937799999999,48,No Failure
300.8,310.9,10.099999999999966,1398,38.2,5592.424992,50,No Failure
300.8,310.9,10.099999999999966,1557,31.6,5152.349664,52,No Failure
300.7,310.8,10.100000000000023,1519,43.9,6983.158951999999,55,No Failure
300.7,310.8,10.100000000000023,1619,34.9,5917.004631999999,57,No Failure
300.7,310.8,10.100000000000023,1814,21.4,4065.1885119999997,59,No Failure
300.7,310.9,10.199999999999989,1521,39.4,6275.597328,61,No Failure
300.7,310.9,10.199999999999989,1369,51.2,7340.118015999999,63,No Failure
300.7,310.9,10.199999999999989,1356,65.3,9272.620896,66,PWF
300.7,311.0,10.300000000000011,1336,53.3,7456.985536,68,No Failure
300.7,311.0,10.300000000000011,1403,48.3,7096.340327999999,70,No Failure
300.7,311.0,10.300000000000011,1413,44.3,6555.042647999999,72,No Failure
300.6,310.9,10.299999999999955,1472,47.6,7337.437183999999,75,No Failure
300.7,310.8,10.100000000000023,1452,47.9,7283.359776,77,No Failure
300.6,310.7,10.099999999999966,1397,53.7,7855.979208000001,80,No Failure
300.6,310.7,10.099999999999966,1455,40.6,6186.124559999999,82,No Failure
300.7,310.8,10.100000000000023,1754,27.7,5087.904975999999,84,No Failure
300.6,310.9,10.299999999999955,1471,37.9,5838.234248,86,No Failure
300.6,310.8,10.199999999999989,1389,48.1,6996.437448000001,88,No Failure
300.6,310.9,10.299999999999955,1702,30.3,5400.473231999999,91,No Failure
300.6,311.0,10.399999999999977,1401,54.6,8010.514512,94,No Failure
300.7,311.1,10.400000000000034,1426,46.2,6899.079263999999,97,No Failure
300.7,311.0,10.300000000000011,1496,38.3,6000.120895999999,99,No Failure
300.6,310.9,10.299999999999955,1433,42.6,6392.716176,101,No Failure
300.7,311.1,10.400000000000034,1438,46.6,7017.370976,103,No Failure
300.7,311.0,10.300000000000011,1418,49.3,7320.702927999999,106,No Failure
300.8,311.0,10.199999999999989,1580,36.6,6055.748159999999,109,No Failure
300.7,310.9,10.199999999999989,1468,41.8,6425.870527999999,112,No Failure
300.8,310.9,10.099999999999966,1522,41.7,6646.306128,115,No Failure
300.8,310.9,10.099999999999966,1311,55.8,7660.665935999999,118,No Failure
300.9,311.0,10.100000000000023,1316,56.5,7786.35088,120,No Failure
300.9,311.0,10.100000000000023,1853,23.6,4579.489376,122,No Failure
